"","Palabra","Puntuacion","Word","id","screenName","Fecha","Hora","favoriteCount","retweetCount","Tipo"
"8826","alcaldesa",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8827","y",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8828","alcalde",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8829","de",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8830","lo",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8831","municipio",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8832","por",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8833","su",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8834","informe",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8835","de",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8836","labore",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8837","y",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8838","po",NA,NA,1306654093256134656,"ClaudiaPavlovic",2020-09-17,"17:59:46",253,175,NA
"8839","de",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8840","todo",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8841","corazón",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8842","a",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8843","la",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8844","joven",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8845","samantha",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8846","miroslava",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8847","del",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8848","cid",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8849","padilla",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8850","de",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8851","quetchehueca",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8852","por",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8853","haber",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8854","obtenido",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8855","la",NA,NA,1306437659477323776,"ClaudiaPavlovic",2020-09-17,"03:39:45",129,45,NA
"8856","transmisión",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8857","en",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8858","vivo",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8859","en",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8860","este",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8861","momento",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8862","con",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8863","información",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8864","reciente",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8865","sobre",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8866","anticipasonora",NA,NA,1306427984975454208,"ClaudiaPavlovic",2020-09-17,"03:01:18",30,21,NA
"8867","en",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8868","uno",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8869","minuto",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8870","transmisión",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8871","en",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8872","vivo",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8873","con",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8874","información",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8875","sobre",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8876","el",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8877","anticipasonora",NA,NA,1306422452168392704,"ClaudiaPavlovic",2020-09-17,"02:39:19",38,14,NA
"8878","grande",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8879","hombre",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8880","y",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8881","mujere",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8882","formaron",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8883","la",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8884","historia",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8885","de",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8886","méxico",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8887","al",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8888","hacer",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8889","patria",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8890","hoy",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8891","en",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8892","día",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8893","lo",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8894","y",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8895","heroína",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8896","que",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8897","tran",NA,NA,1306381375352823808,"ClaudiaPavlovic",2020-09-16,"23:56:05",99,53,NA
"8898","muy",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8899","agradecida",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8900","también",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8901","con",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8902","todo",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8903","lo",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8904","medio",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8905","que",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8906","desde",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8907","su",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8908","espacio",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8909","de",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8910","rede",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8911","hicieron",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8912","posible",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8913","la",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8914","transmisión",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8915","virtual",NA,NA,1306338537902616576,"ClaudiaPavlovic",2020-09-16,"21:05:52",96,49,NA
"8916","este",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8917","de",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8918","septiembre",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8919","del",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8920","lo",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8921","celebramo",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8922","desde",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8923","nuestro",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8924","hogare",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8925","a",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8926","la",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8927","distancia",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8928","pero",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8929","unido",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8930","porque",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8931","la",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8932","patria",NA,NA,1306277438268362752,"ClaudiaPavlovic",2020-09-16,"17:03:05",251,257,NA
"8933","hoy",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8934","fue",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8935","un",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8936","de",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8937","independencia",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8938","diferente",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8939","en",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8940","el",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8941","que",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8942","el",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8943","a",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8944","nuestro",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8945","paí",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8946","y",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8947","nuestro",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8948","estado",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8949","permitió",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8950","estar",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8951","un",NA,NA,1.30610979981e+18,"ClaudiaPavlovic",2020-09-16,"05:56:57",427,180,NA
"8952","ve",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8953","de",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8954","manera",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8955","virtual",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8956","del",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8957","a",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8958","travé",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8959","de",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8960","telemaxsonora",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8961","televisason",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8962","aztecasonora",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8963","tvpobregon",NA,NA,1306094986870632448,"ClaudiaPavlovic",2020-09-16,"04:58:05",61,38,NA
"8964","celebremo",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8965","a",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8966","nuestra",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8967","patria",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8968","resguardado",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8969","en",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8970","casa",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8971","sintoniza",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8972","ahora",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8973","el",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8974","sonora",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8975","méxico",NA,NA,1306088047830806528,"ClaudiaPavlovic",2020-09-16,"04:30:31",143,99,NA
"8976","en",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8977","uno",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8978","minuto",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8979","sintoniza",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8980","desde",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8981","casa",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8982","la",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8983","transmisión",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8984","virtual",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8985","del",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8986","a",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8987","travé",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8988","de",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8989","telemaxson",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8990","mi",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8991","rede",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8992","sociale",NA,NA,1306080573828587520,"ClaudiaPavlovic",2020-09-16,"04:00:49",206,154,NA
"8993","transmisión",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"8994","en",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"8995","vivo",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"8996","en",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"8997","este",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"8998","momento",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"8999","con",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"9000","información",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"9001","reciente",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"9002","sobre",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"9003","anticipasonora",NA,NA,1306050591223762944,"ClaudiaPavlovic",2020-09-16,"02:01:40",28,18,NA
"9004","en",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9005","uno",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9006","minuto",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9007","transmisión",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9008","en",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9009","vivo",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9010","con",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9011","información",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9012","sobre",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9013","el",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9014","anticipasonora",NA,NA,1306045207641821184,"ClaudiaPavlovic",2020-09-16,"01:40:17",40,13,NA
"9015","porque",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9016","lo",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9017","sonorense",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9018","llevamo",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9019","el",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9020","de",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9021","ser",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9022","mexicano",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9023","en",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9024","cada",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9025","latido",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9026","del",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9027","corazón",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9028","este",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9029","de",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9030","septiembre",NA,NA,1306032980725563392,"ClaudiaPavlovic",2020-09-16,"00:51:42",137,99,NA
"9031","transmisión",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9032","en",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9033","vivo",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9034","con",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9035","información",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9036","sobre",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9037","el",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9038","plan",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9039","de",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9040","reactivación",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9041","económica",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9042","para",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9043","sonora",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9044","pactosonora",NA,NA,1305960331001434112,"ClaudiaPavlovic",2020-09-15,"20:03:01",36,24,NA
"9045","en",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9046","uno",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9047","minuto",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9048","transmisión",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9049","en",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9050","vivo",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9051","con",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9052","información",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9053","sobre",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9054","el",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9055","plan",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9056","de",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9057","reactivación",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9058","económica",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9059","para",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9060","sonora",NA,NA,1305957607748890624,"ClaudiaPavlovic",2020-09-15,"19:52:11",39,19,NA
"9061","en",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9062","uno",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9063","momento",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9064","iniciamo",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9065","el",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9066","tercer",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9067","módulo",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9068","del",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9069","seminario",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9070","de",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9071","comercio",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9072","electrónico",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9073","método",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9074","de",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9075","pago",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9076","en",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
